"","period","inflation","inflation_target","nominal_interest_rate","mean_exp_inflation","real_interest_rate","unemployment_rate","output_gap","consumption","real_wage_rate","mean_real_savings_balance","mean_indexation_strategy","mean_substitution_strategy","stdev_real_savings_balance","stdev_indexation_strategy","stdev_substitution_strategy"
"505",505,0.0252476583145246,0.02,0.0237984664832512,0.0232256081236756,0.000572858359575582,0.0807988895958543,-0.0613013494128378,71.6717414236044,0.147274100340228,-0.0141566947027921,1.22438970117543,1.00263483091935,0.0886481745149211,0.296793909303882,0.296251996620071
"506",506,0.0267840971148479,0.02,0.016520490916837,0.0223394658732118,-0.00581897495637487,0.0813723649512569,-0.0617381384496449,72.0968369508416,0.147296432900858,-0.0148744027913861,1.22489773966099,1.0022342309143,0.0891857622535365,0.29696631470431,0.296191517695781
"507",507,0.031503724883801,0.02,0.0191238295784923,0.0221524533509216,-0.00302862377242931,0.0802947436651179,-0.0609236991555309,72.0781641613301,0.147256140450124,-0.0151298372392502,1.22525997677668,1.00214008838249,0.0875045889786682,0.296796111180219,0.295858020685914
"508",508,0.030121427199799,0.02,0.0245554542099517,0.0228837590642474,0.00167169514570428,0.0799814248102067,-0.0606891894843254,71.6852750468833,0.147245007365793,-0.0144082436107572,1.2256176468913,1.00205387880562,0.0874733396196455,0.296475014850446,0.296035608523175
"509",509,0.0246121200207551,0.02,0.0231405638943433,0.022988601517888,0.000151962376455263,0.0815811557408977,-0.0619055485974715,71.643150143957,0.14730677318143,-0.014046694592186,1.22670087949078,1.00213743084403,0.0893922537540205,0.296603022315831,0.29624429603252
"510",510,0.0271719090979737,0.02,0.01618779073872,0.0220788049678298,-0.00589101422910979,0.0819098574629325,-0.0621524820310745,72.0757122299734,0.147318667018546,-0.0146971451519706,1.22708472604303,1.00258019689112,0.0899936505005757,0.296454593679186,0.296184656613399
"511",511,0.0317688178663128,0.02,0.0194381863507377,0.0220700989253761,-0.00263191257463845,0.0807340569551667,-0.0612605448077354,72.0489546936064,0.147273832975863,-0.0148928856838227,1.2277876656237,1.00265965577199,0.0880689137175989,0.296522874531444,0.296724026263887
"512",512,0.0297794156508966,0.02,0.0242889228188348,0.0228790526057235,0.00140987021311128,0.0806339010626487,-0.0611907057677229,71.6277972380997,0.147271612983013,-0.0141740396323372,1.2280431116359,1.00319216825076,0.0881069749408688,0.296558565977789,0.296746747678803
"513",513,0.0235767755706363,0.02,0.022574676297069,0.0229065158960207,-0.000331839598951697,0.082624835221139,-0.0627092391005782,71.553206280487,0.147349711333861,-0.0138081659386833,1.22807261106036,1.00332187615583,0.0902544029907281,0.29682314928703,0.296755397444268
"514",514,0.0265522498105454,0.02,0.0153820765656133,0.0218819391250951,-0.00649986255948178,0.0831625430620996,-0.0631184469071678,72.0203297790764,0.147370560625892,-0.0145349266487534,1.2289134915743,1.00338173609975,0.0907781609321145,0.297265594556599,0.296842027377081
"515",515,0.0331883674268041,0.02,0.0191354331815246,0.0219525484343093,-0.00281711525278468,0.0813185365211159,-0.0617089528557886,72.0503754391508,0.147297434631761,-0.0146955961939235,1.22955445968139,1.00414491887965,0.0889101737716988,0.297336354041013,0.296505536796938
"516",516,0.0312690634105582,0.02,0.0253859153662318,0.0230162233612365,0.00236969200499524,0.0806889041098308,-0.0612293952251104,71.6455481562571,0.147272898719305,-0.0138922262503138,1.22981041625318,1.00419096358014,0.0889583606796896,0.29758084379406,0.296618554336513
"517",517,0.0245799707275862,0.02,0.0235742935819981,0.0232085051772749,0.000365788404723125,0.0824256770292069,-0.0625526343764455,71.561838856935,0.147340656412622,-0.0135002064103517,1.23028797064131,1.00424877106769,0.0909412372728007,0.2976001108878,0.296618315761887
"518",518,0.0255054493196424,0.02,0.0160082157848193,0.0222266284632285,-0.00621841267840916,0.0835665233844123,-0.063427952945675,71.985227054618,0.147386766199738,-0.0142904206234909,1.23105728925865,1.00420132788347,0.0915013255570321,0.297561094525274,0.296680549466203
"519",519,0.032068878559203,0.02,0.0180511659630829,0.0219580145643056,-0.00390684860122271,0.0822095370172914,-0.0623967406672282,72.0037479210345,0.147334540979352,-0.0145523421495827,1.23211931694685,1.00451795263748,0.0897924060833577,0.297426107312702,0.29673351150069
"520",520,0.0310043120070685,0.02,0.0245226912392578,0.0228665982921676,0.00165609294709023,0.0816149548418783,-0.0619443697397505,71.6217557990429,0.147311493935777,-0.0137583936573319,1.23226018145978,1.00494050924358,0.0897738120427739,0.297222722954625,0.296774185602328
"521",521,0.0251048452417192,0.02,0.0236013871482288,0.023077207124851,0.000524180023377845,0.0831087024323089,-0.0630787570628662,71.5729504454423,0.147368795443059,-0.0133455081602821,1.23290080363622,1.00418736960054,0.0916777555911963,0.297361415531882,0.297069514015059
"522",522,0.0277376446633085,0.02,0.0165080274774577,0.0221938381878597,-0.00568581071040198,0.0833258827668896,-0.0632404921581897,72.001105433616,0.14737628444367,-0.0139749698106354,1.23265316015043,1.00419284738134,0.0923453330040874,0.297142372509194,0.297076684852887
"523",523,0.032144269160015,0.02,0.0199033177736494,0.0222600820739451,-0.00235676430029571,0.0821169587660789,-0.0623224608654714,71.9870472429275,0.147329943452488,-0.0142026783445177,1.23309141530145,1.0044904785463,0.0904224997166255,0.296995795040086,0.296658255743952
"524",524,0.0306292737821832,0.02,0.0244377193571433,0.0230193817405134,0.00141833761662991,0.0817666717443805,-0.0620596590893038,71.6033501776089,0.147317340959914,-0.013530239392461,1.23389007047923,1.00420635100157,0.0905740352239388,0.296937116866707,0.296597745298569
"525",525,0.0245806808372884,0.02,0.0231255294383099,0.0230911004723666,3.44289659433519e-05,0.0834605704747759,-0.063351247029284,71.5635159794516,0.147383685390234,-0.0131744141564177,1.23506066803697,1.00481860176735,0.0925775671628253,0.29702984578868,0.296678715756194
"526",526,0.0282144992846345,0.02,0.0161249260103315,0.0221582284916648,-0.00603330248133328,0.0834188154490164,-0.0633149562636427,72.0273160404997,0.147380880540856,-0.0138054028185829,1.23519066316438,1.00430179295803,0.093245535592256,0.297081916675592,0.296511457725189
"527",527,0.0328203180180206,0.02,0.020281247687622,0.0222843905401628,-0.00200314285254083,0.0819607817570792,-0.0622045480388569,72.0024471046593,0.147324146903706,-0.0139543273039171,1.2355631234937,1.00441588828577,0.0911800662105927,0.297041742284253,0.296148465956157
"528",528,0.0303621158792137,0.02,0.0251240753332296,0.0231312713995329,0.00199280393369678,0.081803586417651,-0.0620878953122764,71.5545730772664,0.147318813292872,-0.0131962894894024,1.23591658043764,1.00432549709144,0.0912416632478937,0.297217295276302,0.296164010189372
"529",529,0.0238821626290471,0.02,0.02283679112923,0.0230868095957575,-0.000250018466527489,0.0838531304804467,-0.0636541174452058,71.5058881204478,0.147400012010294,-0.0129071675372811,1.23630316775189,1.00398920233656,0.093203408326603,0.2973721690227,0.296277419088184
"530",530,0.0272789573345003,0.02,0.0156835806892441,0.0220674989783126,-0.00638391828906854,0.0842363858921026,-0.0639464258679062,71.9732688300327,0.14741504530026,-0.0136258920863941,1.23712160279748,1.00393304080231,0.093868457799097,0.29734697246852,0.29604457614508
"531",531,0.032450665938956,0.02,0.0196044647201845,0.0221278624480556,-0.00252339772787105,0.0828563816539538,-0.0628949745964023,71.9596600706729,0.147361207518484,-0.0138025973644723,1.23760173878603,1.00432411300881,0.0918639842611795,0.297352360294394,0.296462232815552
"532",532,0.0318106962800719,0.02,0.0246978266219558,0.023024243173027,0.0016735834489288,0.0820550358628207,-0.0622816220764596,71.5607715948674,0.1473291821684,-0.0129954454413728,1.23778557094699,1.00447516390593,0.0919318847681822,0.297137915796426,0.296612356659592
"533",533,0.0249831748725649,0.02,0.0239485072639682,0.0232623531270518,0.000686154136916434,0.083760706866765,-0.0635799826719248,71.51252293677,0.147395407881734,-0.0126072909856001,1.23807404324233,1.00449963679251,0.0938203886582267,0.296697305963427,0.296885783392339
"534",534,0.0275570988345676,0.02,0.0162218476595014,0.0222917933566595,-0.00606994569715816,0.0841855218722622,-0.063903208675468,71.9559117844053,0.147411865676464,-0.013313914752377,1.23842492531273,1.00489723197248,0.0944383415389027,0.296387330122789,0.296913118250003
"535",535,0.0313266120737904,0.02,0.0196738825597049,0.022302362169361,-0.00262847960965613,0.0834351265979769,-0.0633400530023396,71.9068769509458,0.147384869767776,-0.0135601623274119,1.23929380261384,1.00514238389865,0.0926432631386059,0.296294056390491,0.296900967204296
"536",536,0.0302159412871904,0.02,0.024094020399169,0.0228311352228844,0.00126288517628461,0.083208789665908,-0.0631696298127431,71.4972346067384,0.147376544088569,-0.0128461625314084,1.23884210083668,1.00556548670585,0.0925566971320165,0.296258457676454,0.297093594079316
"537",537,0.0242833620197587,0.02,0.02252977706823,0.0229520025213829,-0.000422225453152911,0.0849873126720053,-0.0645239365757755,71.4771639780881,0.147445720760635,-0.0125108927296022,1.23985205149708,1.00569319403566,0.0946687928187951,0.296416980426639,0.296954413956306
"538",538,0.0282581562531912,0.02,0.0157051147507623,0.0219979983527258,-0.00629288360196347,0.0849487195078377,-0.0644894814041295,71.9614870292242,0.147442882533243,-0.013163243405578,1.24029352321186,1.00592247912416,0.0952291544855488,0.296577953697889,0.296997501380721
"539",539,0.03338808729022,0.02,0.0202675250180409,0.0222270226116617,-0.00195949759362083,0.0833117309240273,-0.0632411101017478,71.9702047845216,0.147378732747906,-0.0133364932360982,1.24105847155942,1.00600441177318,0.0931402440357747,0.296799686564723,0.296491672420757
"540",540,0.0325969959741956,0.02,0.0253148909613026,0.0232604919119476,0.00205439904935503,0.0823565047581596,-0.0625111198842551,71.5753486347847,0.147340891613356,-0.0125341489583309,1.24185777897143,1.00624490770229,0.0931478995415434,0.296533027777016,0.296142881902125
"541",541,0.0244789030456577,0.02,0.0245661112125579,0.0234846123088074,0.00108149890375045,0.0843794888933205,-0.0640550809940568,71.495224180595,0.147420512115837,-0.0121592159416668,1.24241375692556,1.00638041722558,0.0950900628106713,0.296255148715384,0.295952050450496
"542",542,0.0271427967063473,0.02,0.0158337231573089,0.0223732436323887,-0.00653952047507978,0.0849925066772275,-0.0645216599568354,71.9454008685493,0.14744428662707,-0.0129487451954189,1.24320786987914,1.00604747126902,0.0956566014709908,0.296086768927931,0.295896347153772
"543",543,0.0317640177104435,0.02,0.0193738632856761,0.0222690531540552,-0.00289518986837907,0.0840673415970748,-0.0638229564074824,71.9341937991281,0.147409831645943,-0.013231055250116,1.24386239357845,1.00636932696085,0.0938916620352512,0.296187447984362,0.295982258650753
"544",544,0.0318503505645363,0.02,0.0245119979416439,0.0228690821418648,0.00164291579977916,0.083226405887275,-0.0631798043458221,71.5641370103947,0.14737636325291,-0.0124682526412105,1.24398781945956,1.0064138854415,0.0937554105586654,0.296064958163305,0.296127181864418
"545",545,0.026497927784754,0.02,0.0240158921670655,0.0232726941802133,0.000743197986852255,0.0843457430365475,-0.0640286828044526,71.5341322742262,0.147419006852872,-0.0119923320787891,1.24405954532055,1.00662167224568,0.0958890430978663,0.296268816409176,0.29603297729071
"546",546,0.0282808070776835,0.02,0.0174554037362116,0.0225925371340244,-0.00513713339781273,0.0846920962846852,-0.0642927204859003,71.9471521029436,0.147432571584559,-0.0126151838385579,1.24456748502905,1.00619081181888,0.0963450839816797,0.296487893495567,0.296276935511777
"547",547,0.0309702997932196,0.02,0.0203363143899277,0.0225237243995002,-0.00218741000957247,0.084247602429052,-0.0639617003372436,71.8614655792201,0.147417232205233,-0.012892075129559,1.24456088264087,1.00618141966089,0.0943220532151427,0.296517940491396,0.296066916964924
"548",548,0.0293531092058708,0.02,0.023356411400993,0.0228770519963316,0.000479359404661368,0.0844806355779595,-0.0641466527880029,71.4184519583262,0.147428241725044,-0.0122284211017785,1.24479405143534,1.00627525767543,0.0944210210990067,0.29649088695726,0.295938822499613
"549",549,0.0239576141395594,0.02,0.0222008159439477,0.0228581940454056,-0.000657378101457877,0.0864704058408624,-0.0656645320012638,71.4125200782855,0.147506350462446,-0.0119104779124146,1.24471692108469,1.00613010409043,0.0964847794805477,0.296417025917934,0.295611964240317
"550",550,0.0283255155058102,0.02,0.0154521561403663,0.0219546953301375,-0.00650253918977128,0.0864612295940693,-0.0656539711126334,71.9271377151005,0.147505062562045,-0.0126015356210889,1.24522966842681,1.00566389125548,0.0969904366925303,0.296684990457434,0.295850101260175
"551",551,0.0333567479970319,0.02,0.0199610470204876,0.022242967036276,-0.00228192001578849,0.0848893171917909,-0.0644570028504403,71.9004073937067,0.147443948357493,-0.012722386257622,1.24516427266617,1.00528053044384,0.0951409596488093,0.29628656149687,0.296012488732059
"552",552,0.031606062558349,0.02,0.0253780486050228,0.0232073542134274,0.00217069439159538,0.0843329116149766,-0.064033586316101,71.4739450634054,0.147422361416336,-0.0119246812157882,1.24545910828905,1.00542125419908,0.0949438909436335,0.296287508390328,0.295850495708956
"553",553,0.0247158077887195,0.02,0.0236661633395192,0.0233664362566791,0.000299727082840161,0.086184067436772,-0.0654436950947503,71.4161269533839,0.147494492915071,-0.0115611287207112,1.24569573675337,1.0058385877517,0.0969712114672985,0.296543353089778,0.296078065123341
"554",554,0.0275778836219761,0.02,0.0159284031628714,0.0222507878821791,-0.00632238471930772,0.086616734215107,-0.0657714997095613,71.8836458115947,0.147510866020208,-0.0123055285094211,1.24577760029654,1.0060336321417,0.0977566400882182,0.29662830521143,0.296232237399511
"555",555,0.0329214459079935,0.02,0.0197441914001549,0.0221835385340959,-0.00243934713394098,0.085196106774834,-0.0646896497126858,71.8803316779906,0.147455596083909,-0.012530743101595,1.24607855456788,1.00615589736968,0.0958094346915714,0.296881552410173,0.296392042937387
"556",556,0.0324948032226708,0.02,0.0249668388408508,0.0231185301386149,0.00184830870223585,0.0842457657075304,-0.0639624978562449,71.5124006411026,0.147417703195096,-0.0117688869385433,1.24702073004816,1.00539369139058,0.0957805686950265,0.297025046934714,0.2965950759838
"557",557,0.0265628536585507,0.02,0.0240250899834676,0.0235051736959372,0.000519916287530424,0.0854436764806559,-0.0648705815723415,71.5039825083928,0.14746324297389,-0.0113646060640945,1.24775712460164,1.00517718888545,0.0979125088422275,0.297037122891241,0.296615294047908
"558",558,0.0283877163897879,0.02,0.0175234409222543,0.0226744735122352,-0.00515103258998095,0.0857279089636046,-0.0650849083158695,71.9592087032011,0.14747374302715,-0.0120647987550666,1.24776163017853,1.00507204631208,0.0983376389909471,0.297049183897526,0.296606282532662
"559",559,0.032192306086194,0.02,0.0202887695722936,0.0225729928489116,-0.002284223276618,0.0848097781168393,-0.0643902855995501,71.8926621995772,0.147439214048563,-0.0123199643486471,1.24821639494109,1.005215309661,0.0964089816028702,0.296609536742252,0.296991842629447
"560",560,0.0306831754895094,0.02,0.0246150326220781,0.0231063095853698,0.00150872303670837,0.0847037127582497,-0.0643170637094943,71.4651881166134,0.147437052153461,-0.0116327899194716,1.24866841376425,1.00523081934375,0.0965142851719721,0.296755689866727,0.297185817987205
"561",561,0.0252848845509886,0.02,0.0232209170588975,0.0232384789152665,-1.75618563689364e-05,0.0863356096197586,-0.0655589578297595,71.4679900376746,0.147500335293911,-0.0113070486445636,1.24877893703662,1.00482473093207,0.0984910905281327,0.296596510205572,0.297371360678493
"562",562,0.0284392425147295,0.02,0.0161344624274431,0.0222733786341664,-0.00613891620672329,0.0864463373241538,-0.0656384166752426,71.9583185696435,0.147503367775721,-0.0119880291631313,1.24920003291977,1.00494262744772,0.0991811201166381,0.296559689190651,0.297485239616909
"563",563,0.0344950053792865,0.02,0.0199268193373263,0.0224438963726076,-0.00251707703528126,0.0845161222608055,-0.0641652166519126,71.9793944614867,0.147427432254675,-0.012178069481644,1.24986191953308,1.00507020626057,0.0970976210957013,0.296688499759666,0.297215148185011
"564",564,0.0324675221083398,0.02,0.0265643485430803,0.023463877191194,0.00310047135188627,0.083874847852584,-0.0636789468037957,71.525768954,0.147403015019342,-0.0113296400696028,1.25066422864325,1.0051271625456,0.0967991126453675,0.296532350693606,0.297278812408412
